,id,text,Cleaned_tweet
191,0.7924942083018995-194,#ThankYouTeamIndia give us some one of the best moment in this #WorldCup tournament,give us some one of the best moment in this tournament
192,0.7924942083018995-195,chutiya of the year http://twitter.com/sagarcasm/status/715594671372636160/photo/1pic.twitter.com/SVwRtrc5X6 ,chutiya of the year
193,0.7924942083018995-196,@Babu_Bhaiyaa #ThankYouTeamIndia we still proud of u,we stil proud of u
194,0.7924942083018995-197,SEX VIDEO OF SEXIEST GIRL IN THE WORLD https://youtu.be/SOn7mhYRtJU  via @YouTube,sex video of sexiest girl in the world via
195,0.7924942083018995-198,aaj sab cutiyo ko #ind cricket team bekaar lage gi sab indian media ho gaye hai #IndvsWI,aaj sab cutiyo ko cricket team bekaar lage gi sab indian media ho gaye hai
196,0.7924942083018995-199,@iPoonampandey ;ab india toh haar gai kuch toh accha kuch toh do.., ab india toh haar gai kuch toh accha kuch toh do 
197,0.7924942083018995-200,kon bol raha hai bura na mano kohli hai #IndvsWI,kon bol raha hai bura na mano kohli hai
198,0.7924942083018995-201,koi accha porn link share karo bhai kuch toh accha ho aaj #IndvsWI,koi accha porn link share karo bhai kuch toh accha ho aaj
199,0.7924942083018995-202,here india lose the match #IndvsWI,here india lose the match
200,0.7924942083018995-203,"If Simmons tries to hit the stumps with his bat, the bails may not come off. Such is his luck tonight #IndvsWI",if simmons tries to hit the stumps with his bat the bails may not come off such is his luck tonight
201,0.7924942083018995-204,कुछ लोग इतने चुतिया होते है की चुतिया शब्द को भी शरम आ जाए, 
202,0.7924942083018995-205,"“what’s a King without her
Queen?” 
well, historically, better....!!!", what s a king without her queen wel historically better 
203,0.7924942083018995-206,"person: ""why do you only have
like 5 friends?"" 
me: ""quality not quantity""",person why do you only have like friends me quality not quantity 
204,0.7924942083018995-207,"I hate it when I meow at cats
and they don't meow back.
Unbelievably rude.",i hate it when i meow at cats and they don t meow back unbelievably rude 
205,0.7924942083018995-208,"Cats can remember love and
kindness shown to them, and
return it in the future.What about you my Ex",cats can remember love and kindnes shown to them and return it in the future what about you my ex
206,0.7924942083018995-209,"""#Emergency"" early need for a Girl friend (गर्लफ्रेंड) girls need ur help...", early need for a girl friend girls need ur help 
207,0.7924942083018995-210,"Suddenly match turned from South indian movies script to Christopher
Nolan movie script... #IndvsAus

What A Player Virat Kohli is..",suddenly match turned from south indian movies script to christopher nolan movie script what a player virat kohli is 
208,0.7924942083018995-211,Forget the negative reviews — #BatmanvSuperman is killing it at the box office,forget the negative reviews is killing it at the box office
209,0.7924942083018995-212,don't shave it..#beardlife,don t shave it 
210,0.7924942083018995-213,"why is everything i like so damn
expensive",why is everything i like so damn expensive
211,0.7924942083018995-214,@nishantgola हाँ भाई काश ये कोई hot सी लड़की बोलती, hot 
212,0.7924942083018995-215,"I love you.*erases* 
I miss you.*erases* 
Can we talk?*erases*
What's up? *sends*",i love you erases i mis you erases can we talk erases what up sends 
213,0.7924942083018995-216,"@nishantgola : कॉलेज की लापरवाही से छात्र की दर्दनाक मौत, कॉलेज में बवाल", 
214,0.7924942083018995-217,"The trick to falling asleep is
putting your phone down.
Unfortunately, that's not a
risk I'm willing to take.",the trick to falling asleep is putting your phone down unfortunately that not a risk i m willing to take 
215,0.7924942083018995-218,Relationship status:Too many variables So many constraints,relationship status to many variables so many constraints
216,0.7924942083018995-219,"Relationship status: Buying a dog,
walking like him, and saying ""I did it
doggy style""",relationship status buying a dog walking like him and saying i did it doggy style 
217,0.7924942083018995-220,"If you failed for 1000 times, there is
something wrong.Stop trying and
think,what will be your best shot.
and do it.",if you failed for times there is something wrong stop trying and think what wil be your best shot and do it 
218,0.7924942083018995-221,"He:What’s the speed limit of sex?
She: [what?]
He: 68,Because at 69 YOU have to turn around..!!!! 

#HeSheStory",he what s the speed limit of sex she what he because at you have to turn around 
219,0.7924942083018995-222,"Hey Girl With my IQ and your body,we could make a race of superchildren!",hey girl with my iq and your body we could make a race of superchildren 
220,0.7924942083018995-223,"With great penis,comes great responsibility.",with great penis comes great responsibility 
221,0.7924942083018995-224,"You know,if I were you,I’d have sex with me.",you know if i were you i d have sex with me 
222,0.7924942083018995-225,"what        
                           am
         i  
                             doing
             with
my 
                       life",what am i doing with my life
223,0.7924942083018995-226,superman shows only all powerful sun powered alien gods can make diff..Batman shows men can fight on the level of gods if they truly try.,superman shows only al powerful sun powered alien gods can make diff batman shows men can fight on the level of gods if they truly try 
224,0.7924942083018995-227,3 mistakes of my life @writer_baazi  @lady_gabbar,mistakes of my life
225,0.7924942083018995-228,"She : I m sorry,if I hurt u..
He : No big deal,pretty girls have the right to hurt men...!!!!

#HeSheStory",she i m sorry if i hurt u he no big deal pretty girls have the right to hurt men 
226,0.7924942083018995-229,"We Indians are a huge bunch of
moralizing,corrupt,mean
cowards who think they're the
finest people in the world
because we're religious",we indians are a huge bunch of moralizing corrupt mean cowards who think they re the finest people in the world because we re religious
227,0.7924942083018995-230,Sometimes I think I am awesome with words I can be a writer..then I realized सो जा BC आज ज्यादा पी ली है ।।,sometimes i think i am awesome with words i can be a writer then i realized bc 
228,0.7924942083018995-231,"if your girl doesn't have twitter,
you're winning. if your
boyfriend doesn't have twitter,
i'm winning.",if your girl doesn t have twitter you re winning if your boyfriend doesn t have twitter i m winning 
229,0.7924942083018995-232,Blood type: Better than you,blood type better than you
230,0.7924942083018995-233,@British_Airways : u disrespect God.. WTF wrong with U, u disrespect god wtf wrong with u
231,0.7924942083018995-234,When life gives you Modi Never U take Lalu..As ur leader #CrapAdvices #ModiInUK,when life gives you modi never u take lalu as ur leader
232,0.7924942083018995-235,@nishantgola : ok sorry bhai yahe teri ijaat hai bhool gaya tha, ok sorry bhai yahe teri ijaat hai bhool gaya tha
233,0.7924942083018995-236,@nishantgola : matalb ijaat bhi raas na aati ab koi nahi attitude aa he jata hai celeb bante he, matalb ijaat bhi raas na aati ab koi nahi attitude a he jata hai celeb bante he
234,0.7924942083018995-237,I have already left breathing.. Because low oxygen level in environment....!!!!,i have already left breathing because low oxygen level in environment 
235,0.7924942083018995-238,Aaj pure society wale mujhe se daru ki botle le ja kar rocket jala rahe hai accha sa lag raha hai kuch kaam aaya mein #HappyDiwali,aaj pure society wale mujhe se daru ki botle le ja kar rocket jala rahe hai accha sa lag raha hai kuch kaam aaya mein
236,0.7924942083018995-239,"Auto wala : Happy New Year चुतीया फिल्म थी !!!

Srk: Thank you for the birthday wishes. Here is a little return gift for you.
#Dilwale",auto wala happy new year srk thank you for the birthday wishes here is a little return gift for you 
237,0.7924942083018995-240,@writer_baazi : The logical Indian is doing really good job bhai ji, the logical indian is doing really good job bhai ji
238,0.7924942083018995-241,"जब पांच सेकंड की मुस्कान से
फोटो अच्छी आ सकती है तो
हमेशा मुस्कुराने से जिन्दगी अच्छी
क्यों नही हो सकती है? 
#KeepSmiling", 
239,0.7924942083018995-242,"Boy1:कैसा है भाई
Boy2:ठीक हूँ,तू बता
Boy1:और पढाई-लिखाई कैसी चल रही है?
Boy2:दोस्त है तो दोस्त बनके रह,ये
रिश्तेदारों वाली हरकतें न किया कर",boy boy boy boy 
240,0.7924942083018995-243,"Never let someone go,who
breathes only when you hold
them.",never let someone go who breathes only when you hold them 
241,0.7924942083018995-244,"जब सीधी ऊँगली से घी ना निकले।
.
तब हम ना ही ऊँगली टेढ़ी करते हैं
और ना ही घी गरम करते हैं।
.
.
हम घी का डब्बा ही टपा लेते हैं।", 
242,0.7924942083018995-245,"Times of india ne ladkiyo ke bhao
khane ka rating meter luch kr rahi hai....!!!!",times of india ne ladkiyo ke bhao khane ka rating meter luch kr rahi hai 
243,0.7924942083018995-246,"#मेरा_भारत_महान_है_क्योंकि  हम सब यहाँ के नागरिक हैं ।।

जैसे भी हो हम देश से मोहब्बत करते है ।।", 
244,0.7924942083018995-247,"For me आजादी का मतलब
क़दम क़दम बढ़ाये जा......
Keep stepping forward...!!
Never Give up on your Dreams...

#JaiHind

#स्वतंत्रतादिवस",for me keep stepping forward never give up on your dreams 
245,0.7924942083018995-248,"When it rains all the birds fly for
shelter but the eagle alone avoids
the rain by flying above the clouds.",when it rains al the birds fly for shelter but the eagle alone avoids the rain by flying above the clouds 
246,0.7924942083018995-249,@dharmamovies @aliaa08 @shahidkapoor @shahid_online : let's see what happens when best director & best actor of the year Work together.., let se what happens when best director best actor of the year work together 
247,0.7924942083018995-250,"जीँदगी हो या शतरंज, मजा तभी
है दोस्त…
जब रानी मरते दम तक साथ हो…!!", 
248,0.7924942083018995-251,@nishantgola : भाई जो गोरी mam भी कोई कम ना हो !!!, mam 
249,0.7924942083018995-252,"अब कुछ देश भक्त ये भेजने लगेंगे कि whatsaap पर Indain तिंरगे की Dp लगाऔ

love u India may blessed those maroon", whatsaap indain dp love u india may blessed those maroon
250,0.7924942083018995-253,"Impossibly well-done Impossible-to-believe scenarios

There is something about seeing Tom Cruise on a bike. Epic 
#MissionImpossible",impossibly wel done impossible to believe scenarios there is something about seeing tom cruise on a bike epic
251,0.7924942083018995-254,"#भाभी_जी_घर_पे_है  is the 2 Hindi Sitcom After Sarabhai vs Sarabhai 

I ever like...

I m The only one...और किसी कि भी ये सोच है ।।।",is the hindi sitcom after sarabhai vs sarabhai i ever like i m the only one 
252,0.7924942083018995-255,"@aanchalator : Lesbian,gay,bisexual,transgender and transsexual any Kind of porn is accept here...!!!

Specifically #Lesbian", lesbian gay bisexual transgender and transsexual any kind of porn is accept here specifically
253,0.7924942083018995-256,"@sabherwalritika : We are Engineer so we Don't have  girlfriend or Any friend who is girl
So Any ladki wearing Red dress is hot for us", we are engineer so we don t have girlfriend or any friend who is girl so any ladki wearing red dres is hot for us
254,0.7924942083018995-257,#WeHateBJP because it's trending right now....!!!!,because it trending right now 
255,0.7924942083018995-258,"जैसे दारू के साथ चखना ज़रूरी
होता है वैसे #हर_एक_फ्रेंड_जरुरी_होता_है

Happy Friendship Day", happy friendship day
256,0.7924942083018995-259,No word from me I m choked can't believe #Rip APJ Abdul Kalam sir U Are Legend...!!!!,no word from me i m choked can t believe apj abdul kalam sir u are legend 
257,0.7924942083018995-260,"Please sign the petition and help
them get justice http://thlo.in/1GGxg0H ",please sign the petition and help them get justice
258,0.7924942083018995-261,@aliaa08 @colors_infinity @karanjohar : definitely looking for it.., definitely looking for it 
259,0.7924942083018995-262,@aliaa08 @colors_infinity @karanjohar : I saw tha advertisement on TV #Flash Us on That I wish U could Add Netflix #Daredevil soon, i saw tha advertisement on tv us on that i wish u could ad netflix soon
260,0.7924942083018995-263,"My summer so far: 

Monday -home 
Tuesday -home
Wednesday -home 
Thursday -home 
Friday -home 
Saturday -home 
Sunday -home

#बेरोजगार",my summer so far monday home tuesday home wednesday home thursday home friday home saturday home sunday home
261,0.7924942083018995-264,"May This Eid Ul Fitr Be a Special one
for everyone here Eid Mubarak",may this eid ul fitr be a special one for everyone here eid mubarak
262,0.7924942083018995-265,"I don’t insult people,I just
simply describe them..!!!",i don t insult people i just simply describe them 
263,0.7924942083018995-266,"I’m Jealous Of My Parents…
I’ll Never Have A Kid As Cool
As Theirs!!!",i m jealous of my parents i l never have a kid as cool as theirs 
264,0.7924942083018995-267,"If opportunity doesn’t knock,build a door...!!!!",if opportunity doesn t knock build a door 
265,0.7924942083018995-268,@ArmaanMalik22 : #MainHoonHeroTera is definitely going 2 be new Trendy Song for Youth.. The lines seems like very catchy.., is definitely going be new trendy song for youth the lines seems like very catchy 
266,0.7924942083018995-269,Quick Tip : Fuck off,quick tip fuck of
267,0.7924942083018995-270,"Quick tip : dont tell me what to
do",quick tip dont tel me what to do
268,0.7924942083018995-271,"I hate when people don’t
understand my sarcasm they
ruin everything...!!!!",i hate when people don t understand my sarcasm they ruin everything 
269,0.7924942083018995-272,"#Tupac started the book of rap.
#Eminem finished it. 
#LilWayne couldn't read it.
#Iggy Azalea lost the book.",started the book of rap finished it couldn t read it azalea lost the book 
270,0.7924942083018995-273,Happy Birthday Katrina Kaif just love u..!!!,happy birthday katrina kaif just love u 
271,0.7924942083018995-274,"That moment when you catch
yourself singing a song you're
supposed to hate...!!!",that moment when you catch yourself singing a song you re supposed to hate 
272,0.7924942083018995-275,"Naughty America ® just Fav my tweet now what I m going to watch some of Their Videos..!!!

love u u Got ir loyal fan @naughtyamerica",naughty america just fav my tweet now what i m going to watch some of their videos love u u got ir loyal fan
273,0.7924942083018995-276,"The color you see in perfect
darkness is actually ""Dark Gray""
not black and it is called
""Eigengrau"".",the color you se in perfect darknes is actually dark gray not black and it is called eigengrau 
274,0.7924942083018995-277,@sand_in_deed @naughtyamerica : bro this one is definitely a iPhone 3, bro this one is definitely a iphone
275,0.7924942083018995-278,"#FacebookiyasBeLike

Watching - Humshakals With 20 others ""Awesome movie""",watching humshakals with others awesome movie 
276,0.7924942083018995-279,"#FacebookiyasBeLike

*Comment on a girl Pic,""You are out of this world*
C'mon Man She didn't even look like Jaadu or amir khaan(pK)..!!!", comment on a girl pic you are out of this world c mon man she didn t even look like jaadu or amir khaan pk 
277,0.7924942083018995-280,"#FacebookiyasBeLike @chetan_bhagat is my fav author..!!!

Man seriously...!!!!!",is my fav author man seriously 
278,0.7924942083018995-281,"""Ohh, I'm not gonna kill ya
Am just gonna hurt
you...really...really..bad""

#SuicideSquad", oh i m not gonna kil ya am just gonna hurt you really really bad 
279,0.7924942083018995-282,"Optimist : The glass is half full
Pessimist : The glass is half empty 
Me : Aadha whiskey daalo,Aadha coke",optimist the glas is half ful pessimist the glas is half empty me aadha whiskey daalo aadha coke
280,0.7924942083018995-283,"#4YearsOfZNMD 

It's's Not just a movie its Made me To think about Zindgi enjoy karo or aaj mein enjoy kar kar ke बेरोजगार हूं ।।",it not just a movie its made me to think about zindgi enjoy karo or aaj mein enjoy kar kar ke 
281,0.7924942083018995-284,"@mohitraj @writer_baazi : And college too,Every college is like we r the no.1 college in India", and college to every college is like we r the no college in india
282,0.7924942083018995-285,"Weather forecast for tonight:
It's dark no sun....!!!",weather forecast for tonight it dark no sun 
283,0.7924942083018995-286,"1. close your eyes 2. picture
the girl of your dreams 3. now
picture her with someone else
4. open your tear filled eyes.", close your eyes picture the girl of your dreams now picture her with someone else open your tear filled eyes 
284,0.7924942083018995-287,"#IfSuperHeroesWereIndian

They All Die in #व्यापमं घोटाला",they al die in 
285,0.7924942083018995-288,Behind Every unsuccessful Man is a Engineering Degree & His Intelligent GF (Who got campus placement),behind every unsuccessful man is a engineering degre his intelligent gf who got campus placement 
286,0.7924942083018995-289,"""Black and blue. God vs. man. Day
vs. night.""", black and blue god vs man day vs night 
287,0.7924942083018995-290,"here Spiderman wins Wimbledon 
#WimbledonFinal 

Djokovic won",here spiderman wins wimbledon djokovic won
288,0.7924942083018995-291,"#WimbledonFinal
It's like Roger Federer is the Batman Where as Novak Djokovic is the Spiderman..!!!

""Both r my Fav""",it like roger federer is the batman where as novak djokovic is the spiderman both r my fav 
289,0.7924942083018995-292,#Baahubali surprisingly impressed me..athe fight sequence are just Epic...!!!,surprisingly impressed me athe fight sequence are just epic 
290,0.7924942083018995-293,"Even Super villain have The Girl friend issues..!!
#TeamJoker",even super villain have the girl friend issues 
291,0.7924942083018995-294,"I like a song. I download it. I
listen to it a million times and
then I hate it...!!!",i like a song i download it i listen to it a million times and then i hate it 
292,0.7924942083018995-295,"My "" haha "" is fake.
My ""hahaha "" is true. 
My ""HAHAHAHA "" is so funny I nearly
died....!!!",my haha is fake my hahaha is true my hahahaha is so funny i nearly died 
293,0.7924942083018995-296,"By age 17,Harry Potter already
defeated Voldemort and saved
the whole Wizarding world and
here I am 22 on twitter refusing to
get a life",by age harry potter already defeated voldemort and saved the whole wizarding world and here i am on twitter refusing to get a life
294,0.7924942083018995-297,"Bitch please,I don't need a
'previously on...' I've been watching
this show for nine hours straight""

#WhiteCollar",bitch please i don t need a previously on i ve been watching this show for nine hours straight 
295,0.7924942083018995-298,Me everyday: Today is not my day...!!!,me everyday today is not my day 
296,0.7924942083018995-299,i feel bad for the new generation of kids who wont grow up knowing & watching Harry potter....!!!!,i feel bad for the new generation of kids who wont grow up knowing watching harry potter 
297,0.7924942083018995-300,"Start my day with Batman
Begins & ended with The Dark Knight Rises",start my day with batman begins ended with the dark knight rises
298,0.7924942083018995-301,"It's nothing better then to watch The Dark Knight Trilogy...!!!

One of the best superhero series",it nothing better then to watch the dark knight trilogy one of the best superhero series
299,0.7924942083018995-302,#हम_उस_देश_के_वासी_हैं : जहाँ पुलिस को मडर केस सुलझाने के बजाय नेताजी कि भेैस ढूंढना जरूरी हैं ।।, 
300,0.7924942083018995-303,#हम_उस_देश_के_वासी_हैं : जहाँ Hit movie के नाम पे Hollywood or south कि remake बनती है, hit movie hollywood or south remake 
301,0.7924942083018995-304,"We all have That one as #friend
who always give the best relationship Advice but #is_still_single",we al have that one as who always give the best relationship advice but
302,0.7924942083018995-305,"#IfIWereAStory Then I m  #व्यापम so that anyone who read me get killed off..!!!

#TeamSuperVillain",then i m so that anyone who read me get killed off 
303,0.7924942083018995-306,"#IfIWereAStory It's about the how super villain Win & kill the Hero...!!

#TeamJoker
#SuperVillain",it about the how super villain win kil the hero 
304,0.7924942083018995-307,"And as long as I am
breathing. 
I won't settle for second best .",and as long as i am breathing i won t settle for second best 
305,0.7924942083018995-308,I never admit or deny anything it makes things more interesting.,i never admit or deny anything it makes things more interesting 
306,0.7924942083018995-309,"@Insane_chorri : Honesty is the best policy but insanity is the best defense.
CARRY on", honesty is the best policy but insanity is the best defense carry on
307,0.7924942083018995-310,"“100,000 sperm and you were the fastest?”", sperm and you were the fastest 
308,0.7924942083018995-311,"“As the joker said, if you are good at something why do it for free…”

#TeamJoker", as the joker said if you are good at something why do it for fre 
309,0.7924942083018995-312,"#ForMyEx

“I never forget a face, but in your case I'll be glad to make an exception.”", i never forget a face but in your case i l be glad to make an exception 
310,0.7924942083018995-313,"@filmfare : Yes, on a scale from 1 to 10,ten being the dumbest a person can look,you are definitely
nineteen . - Chandler Bing", yes on a scale from to ten being the dumbest a person can look you are definitely nineteen chandler bing
311,0.7924942083018995-314,mere Dada ji or Gangly Dada ka Birthday ek he din pe aata hai know that's for both of u... #HappyBirthdayDada,mere dada ji or gangly dada ka birthday ek he din pe aata hai know that for both of u 
312,0.7924942083018995-315,@thevacuumhead @keepsitrustic : may be That boy can call Himself a JerryGirl, may be that boy can cal himself a jerrygirl
313,0.7924942083018995-316,"@sardesairajdeep : It's just a matter of fact for someone it's abuse and for rest of the world its Just a kind of ""Sarcasm""", it just a matter of fact for someone it abuse and for rest of the world its just a kind of sarcasm 
314,0.7924942083018995-317,When my ex-girlfriend be like you'll never find anyone better than me My response...!!!,when my ex girlfriend be like you l never find anyone better than me my response 
315,0.7924942083018995-318,"Did you know I can whistle in
three languages? Yup! So there!",did you know i can whistle in thre languages yup so there 
316,0.7924942083018995-319,@pushprajzala : That's Simply The best Tweet in व्यापम घोटाला I saw, that simply the best tweet in i saw
317,0.7924942083018995-320,"अब तो LIC वालों को एक Life insurance #व्यापम (व्यावसायिक परलोक मिलन) वालों का अलग से करवाना चाहिए ।।।

#खूनी_व्यापम", lic life insurance 
318,0.7924942083018995-321,"Aane wala waqt dega panaahe
Ya phir se milenge do-raahe
Khabar kya,kya pataa....!!!!",aane wala waqt dega panaahe ya phir se milenge do raahe khabar kya kya pataa 
319,0.7924942083018995-322,"""Whenever you find me bad or rude
at any point of time,at least tell me once before telling the whole World.""", whenever you find me bad or rude at any point of time at least tel me once before telling the whole world 
320,0.7924942083018995-323,"इंडिया में राजनीति के सबसे  विशेषज्ञ लोग....
सैलून में अपनी बारी का वेट करते
लोग और,मांग के अख़बार पढ़ने वाले लोग
होते हैं..!!!!", 
321,0.7924942083018995-324,"Na tu Sayar hai na tu sayar ka bhatija hai...
Na tu Sayar hai na tu sayar ka bhatija hai...
Tu tere maa baap ke manoranjan ka natija hai.",na tu sayar hai na tu sayar ka bhatija hai na tu sayar hai na tu sayar ka bhatija hai tu tere ma baap ke manoranjan ka natija hai 
322,0.7924942083018995-325,"Rainy days give people like me a special kind of motivation--->> Heavy rain+Coldness+Nice blanket = Perfect sleep

#RainyDay",rainy days give people like me a special kind of motivation heavy rain coldnes nice blanket perfect sleep
323,0.7924942083018995-326,Why The Hell Game of Thrones killed off One more Main Character..!!! #JonSnow #ShockingDeath,why the hel game of thrones killed of one more main character 
324,0.7924942083018995-327,"We all want to be Spider-Man! 
At least, I did. Ok, do, I
still do....!!!!

#FreakDreams",we al want to be spider man at least i did ok do i stil do 
325,0.7924942083018995-328,"When you too are proud of me,I'll certainly bring that day..#Mother #माँ",when you to are proud of me i l certainly bring that day 
326,0.7924942083018995-329,अगर तुम 10.30 पे उठकर भी घर वालों की डाँट ना खाओ तो मेरे दोस्त एक बेरोजगार Engineer हो तुम और घर वालों को कुछ उम्मीद नहीं है तुमसे ।।., engineer 
327,0.7924942083018995-330,"u r #KingOfPop
#DancingGod miss u A True
#Rockstar ""When they say the
sky's the limit to me that's really true"" #MJ",u r mis u a true when they say the sky the limit to me that really true 
328,0.7924942083018995-331,"pic 1: How u look ur Gf
pic 2 : How ur friends look ur Gf",pic how u look ur gf pic how ur friends look ur gf
329,0.7924942083018995-332,"If not replying is rude,then God
must be the rudest of all.""By
default""",if not replying is rude then god must be the rudest of all by default 
330,0.7924942083018995-333,@nishantgola : बिल्कुल भाई जी, 
331,0.7924942083018995-334,@nishantgola : भाई उड़ा नही रहा सच बता रहा हूँ, 
332,0.7924942083018995-335,"@nishantgola : अब तो लगता है,खराब नसीब नहीं तुझ मे ही नज़र आती हैं ।।", 
333,0.7924942083018995-336,"@nishantgola : भाई तुम्हारी पड़ोसन सही है,बारिश वाले दिन भी छत पर चढ़ कर बाल सुखा रही है,और तुम तब भी सिंगल हो ।।", 
334,0.7924942083018995-337,"अच्छे दिन आए ना आए पर आज का मैच देख कर पुराने दिन जरूर याद आ गए जब Bangladesh अराम से हारा करती थी ।।

#IndVsBan", bangladesh 
335,0.7924942083018995-338,"कभी देखा है अंधे को किसी का
हाथ
पकड़कर चलते हुए,.
..
....
इस कदर मैंने मुहब्बत में तुझ पर
भरोसा किया था...

#copypaste", 
336,0.7924942083018995-339,@manisha_111 @indori_tweets : बिलकुल सही बोले भाई जी, 
337,0.7924942083018995-340,Doggy Style is Any kind of Yoga aasan #StaySmartwithYoga #JustAsking?,doggy style is any kind of yoga aasan
338,0.7924942083018995-341,Watch out @Asli_Jacqueline के असली moves,watch out moves
339,0.7924942083018995-342,@ash54083 : wow we call it Pen fighter definitely missing this !!!, wow we cal it pen fighter definitely missing this 
340,0.7924942083018995-343,#YeIndiaHaiPyare यहाँ Engineer को बेरोजगार की नज़र से देखा जाता हैं ।।।, engineer 
341,0.7924942083018995-344,"तुझ से प्यार है पागली तभी तेरी बेरूखी सह रहा रहे है,वरना लड़कियों हमे आज भी तोड़ने की मशीन कहती है", 
342,0.7924942083018995-345,@nishantgola :bhai g single ke sath Multi talented bhi ho gaye kya??, bhai g single ke sath multi talented bhi ho gaye kya 
343,0.7924942083018995-346,Nice trailer but copied from #Warrior (2011) another copy from Hollywood,nice trailer but copied from another copy from hollywood
344,0.7924942083018995-347,"And it's 2 million already! Has the #BrothersTrailer knocked you out yet? If not, watch now! - http://bit.ly/BrothersOfficialTrailer … ",and it million already has the knocked you out yet if not watch now 
345,0.7924942083018995-348,"Pyaar agar Ladkiya kare to actual..Aur hum kare to sexual...!!!
#लड़को को भी प्यार होता है मैडम ।।।",pyaar agar ladkiya kare to actual aur hum kare to sexual 
346,0.7924942083018995-349,"Dhoom 2 mein John Abraham Mask laga ke @iHrithik bana hai

#WorstChildhoodRumours",dhoom mein john abraham mask laga ke bana hai
347,0.7924942083018995-350,Night at the Justin biber concept #MakeAMoviePainful,night at the justin biber concept
348,0.7924942083018995-351,"मेरी हिंदी शब्दों मे गलती हो सकती है क्योंकि पापा ने English medium भेजा था बचपन से पर दिल में तो #हिंदी है,हिंदी लिख कर अलग आनंद मिलता है ।", english medium 
349,0.7924942083018995-352,"#आरक्षण गरीब (BPL) को मिले चाहे वह किसी जाति का हो !!

#AgainstCastReservation", bpl 
350,0.7924942083018995-353,"ग़ालिब बुरा न मान जो वाइज़
बुरा कहे..ऐसा भी कोई है कि सब
अच्छा कहें जिसे..", 
351,0.7924942083018995-354,"Life is not a parking space,It is
a racing track...

Keep on moving...!!!!",life is not a parking space it is a racing track keep on moving 
352,0.7924942083018995-355,@nishantgola @grawal1306 @upwalebhaiji : No comments, no comments
353,0.7924942083018995-356,@nishantgola @grawal1306 @upwalebhaiji : when U getting Sex then Why u care about love चुतीया ना काटो लड़कियों का, when u getting sex then why u care about love 
354,0.7924942083018995-357,@byomkesbakshi :भाई जी इस tweet ने दिल की बात कह दी ।, tweet 
355,0.7924942083018995-358,@nishantgola @grawal1306 @upwalebhaiji : Single ना है ये बस लड़कियों का चुतीया काटने का तरीका है ये, single 
356,0.7924942083018995-359,@upwalebhaiji @nishantgola : सही कहें हो भाई जी कल 2 लड़कियों के साथ घूमते दिखे थे, 
357,0.7924942083018995-360,"अब तक याद कर रही हो,पागल हो
तुम...उसने तो तेरे बाद भी हजारों
भुला दिये...", 
358,0.7924942083018995-361,"इतना तो किसी ने चाहा भी न
होगा...जितना मैंने सिर्फ सोचा
है तुम्हें....!!!!", 
359,0.7924942083018995-362,"Ho gaya hai pyar tumse
Tumhi se ek baar phir se
Bolo ab kya karein
Bolo kya karein...!!!!",ho gaya hai pyar tumse tumhi se ek baar phir se bolo ab kya karein bolo kya karein 
360,0.7924942083018995-363,@GRawal1306 @nishantgola : pad lo, pad lo
361,0.7924942083018995-364,Sooryawansham phir se aa gai BC,sooryawansham phir se a gai bc
362,0.7924942083018995-365,"""The boobs on the bus go up & down""", the boobs on the bus go up down 
363,0.7924942083018995-366,blocked by 61 girls & Still counting on Facebook...!!!!,blocked by girls stil counting on facebook 
364,0.7924942083018995-367,that's how money solved Every problem,that how money solved every problem
365,0.7924942083018995-368,@WaggishDT : Official kidnapping vehicle Since it came on the road, official kidnapping vehicle since it came on the road
366,0.7924942083018995-369,Relationship Status : Complicated Relationship with my Final Exam...!!!!,relationship status complicated relationship with my final exam 
367,0.7924942083018995-370,Relationship Status : Exam ने मेरी ले रखी है !!!,relationship status exam 
368,0.7924942083018995-371,"Dil mein mere hai darde disco - heart attack
#BollywoodHealthIssues",dil mein mere hai darde disco heart attack
369,0.7924942083018995-372,"Who win the #IPLFinal?

#CSK fan:Csk

#MI fan:MI

Who's worlds best batsman?

#CSK & #MI fan's: Sachin.

(Divided By IPL United by sachin)",who win the fan csk fan mi who worlds best batsman fan sachin divided by ipl united by sachin 
370,0.7924942083018995-373,BC #CSK fan wale bol rahe hai yeh Raydu nahi ABD khel raha tha mask laga ke Matlab #KuchBhi? #IPLFinal,bc fan wale bol rahe hai yeh raydu nahi abd khel raha tha mask laga ke matlab
371,0.7924942083018995-374,Harbhajan nita ambani ko utta ke he rahe ga lagta hai #IPLFinal,harbhajan nita ambani ko utta ke he rahe ga lagta hai
372,0.7924942083018995-375,@funky_naina : Santa absolutely killed it...!!!!, santa absolutely killed it 
373,0.7924942083018995-376,I have the simplest tastes.I am always satisfied with the best...!!!!,i have the simplest tastes i am always satisfied with the best 
374,0.7924942083018995-377,Both track of #HamariAdhuriKahani R outstanding Flim jesi bhi ho par song's r Best of 2015 So..!!!,both track of r outstanding flim jesi bhi ho par song r best of so 
375,0.7924942083018995-378,@KingDrunkard : I think Punjabi songs r more crepe, i think punjabi songs r more crepe
376,0.7924942083018995-379,@rajnikantmisra @nishantgola : Uninor se bekaar koi na hai, uninor se bekaar koi na hai
