,id,text,Cleaned_tweet
176,0.5477838252581613-179,@makemytrip A.7) The Grinch #TravelSanta 27,a the grinch
177,0.5477838252581613-180,@makemytrip A.7) The Grinch #TravelSanta 26,a the grinch
178,0.5477838252581613-181,@makemytrip A.7) The Grinch #TravelSanta 25,a the grinch
179,0.5477838252581613-182,@makemytrip A.7) The Grinch #TravelSanta 24,a the grinch
180,0.5477838252581613-183,@makemytrip A.7) The Grinch #TravelSanta 23,a the grinch
181,0.5477838252581613-184,@makemytrip A.7) The Grinch #TravelSanta 22,a the grinch
182,0.5477838252581613-185,@makemytrip A.7) The Grinch #TravelSanta 21,a the grinch
183,0.5477838252581613-186,@makemytrip A.7) The Grinch #TravelSanta 20,a the grinch
184,0.5477838252581613-187,@makemytrip A.7) The Grinch #TravelSanta 19,a the grinch
185,0.5477838252581613-188,@makemytrip MASSIVE SHOUT OUT LIKE NEVER BEFORE FOR #TravelSanta #TravelSanta  #TravelSanta  #TravelSanta  #TravelSanta  #TravelSanta 65,massive shout out like never before for
186,0.5477838252581613-189,@makemytrip MASSIVE SHOUT OUT LIKE NEVER BEFORE FOR #TravelSanta #TravelSanta  #TravelSanta  #TravelSanta  #TravelSanta  #TravelSanta 64,massive shout out like never before for
187,0.5477838252581613-190,@makemytrip Njoyint to the fullest team. Bring the next question on team... loving it #TravelSanta,njoyint to the fullest team bring the next question on team loving it
188,0.5477838252581613-191,@makemytrip A.6) White #TravelSanta 30,a white
189,0.5477838252581613-192,@bhumika1231 okie okie,okie okie
190,0.5477838252581613-193,@makemytrip A.6) White #TravelSanta 20,a white
191,0.5477838252581613-194,@makemytrip A.6) White #TravelSanta 19,a white
192,0.5477838252581613-195,@makemytrip A.5) Cookies & milk  #TravelSanta 10,a cookies milk
193,0.5477838252581613-196,@makemytrip A.5) Cookies & milk  #TravelSanta 9,a cookies milk
194,0.5477838252581613-197,https://twitter.com/roarthefilm/status/528508551137075200 …  @roarthefilm Team I have not received my prize yet. Kindly update. #RoarToday,team i have not received my prize yet kindly update 
195,0.5477838252581613-198,Congratulations to @Dreamer_Vikrant @achieverindia @LiveKanhaiya @Itzme_sk You guys have won Roar movie merchandise.,congratulations to you guys have won roar movie merchandise 
196,0.5477838252581613-199,@bhumika1231 @makemytrip It has started dear 5 question are down and only 5 left now join fast #TravelSanta,it has started dear question are down and only left now join fast
197,0.5477838252581613-200,@makemytrip MASSIVE SHOUT OUT LIKE NEVER BEFORE FOR #TravelSanta #TravelSanta  #TravelSanta  #TravelSanta  #TravelSanta  #TravelSanta 30,massive shout out like never before for
198,0.5477838252581613-201,@makemytrip Enjoying a lot team. And would love to enjoy movie on this X-mas by winning BMS #TravelSanta,enjoying a lot team and would love to enjoy movie on this x mas by winning bms
199,0.5477838252581613-202,Dear @LGIndiaTweets Team I hv nt got d prize yet 4 d  #IndiaCelebrates  #WorldsFirst #contest whreas I got prize of only #Happiness #contest,dear team i hv nt got d prize yet d whreas i got prize of only
200,0.5477838252581613-203,@makemytrip MASSIVE SHOUT OUT LIKE NEVER BEFORE FOR #TravelSanta #TravelSanta  #TravelSanta  #TravelSanta  #TravelSanta  #TravelSanta   10,massive shout out like never before for
201,0.5477838252581613-204,@makemytrip Bring it on Team Super excited #TravelSanta,bring it on team super excited
202,0.5477838252581613-205,@bhumika1231 Dear Follow @makemytrip and play #TravelSanta and you can win BMS Vouchers worth Rs.1000,dear follow and play and you can win bms vouchers worth rs 
203,0.5477838252581613-206,"@makemytrip A.4) Eight reindeer: Dasher, Dancer, Prancer, Vixen #TravelSanta 10",a eight reindeer dasher dancer prancer vixen
204,0.5477838252581613-207,@makemytrip A.3) A Patridge in a Pear Tree #TravelSanta 10,a a patridge in a pear tre
205,0.5477838252581613-208,@makemytrip A.2) Patara Turkey #TravelSanta 10,a patara turkey
206,0.5477838252581613-209,@makemytrip A.1) Saint Nicholas #TravelSanta 10,a saint nicholas
207,0.5477838252581613-210,@makemytrip #TravelSanta http://mytravelwish.in/  I travel wish is to go around the world with my family... Hope its come True Santa,i travel wish is to go around the world with my family hope its come true santa
208,0.5477838252581613-211,@bhumika1231 @ShaadiDotCom and he replies yes listening but dont wana respond :P,and he replies yes listening but dont wana respond p
209,0.5477838252581613-212,@bhumika1231 @ShaadiDotCom true one :P,true one p
210,0.5477838252581613-213,@sonalichauhan1 @GourmetWest same to you too buddy :),same to you to buddy 
211,0.5477838252581613-214,@sonalichauhan1 busy these days and lost interest,busy these days and lost interest
212,0.5477838252581613-215,@sonalichauhan1 yup long contest hain. I m not playing these day any contest.,yup long contest hain i m not playing these day any contest 
213,0.5477838252581613-216,@sonalichauhan1 play this one https://twitter.com/DreamersPR ,play this one
214,0.5477838252581613-217,@sonalichauhan1 y what happened,y what happened
215,0.5477838252581613-218,@YUVSTRONG12 its MS Dhoni's dirty politics wch created trouble 4 Yuvi @harbhajan_singh Viru Shame at u MSD. U did wat u wnt. But y Raina ?,its ms dhoni dirty politics wch created trouble yuvi viru shame at u msd u did wat u wnt but y raina 
216,0.5477838252581613-219,#Yuvi India will definitely lament on its decision for not taking yuvi in WC30 @YuviFC @YUVSTRONG12,india wil definitely lament on its decision for not taking yuvi in wc
217,0.5477838252581613-220,#Yuvi @BCCI might hv forgotten those wonderful 6 sixes but I will never forget then throughout my life... @YUVSTRONG12 @YuviFC,might hv forgotten those wonderful sixes but i wil never forget then throughout my life 
218,0.5477838252581613-221,#Yuvi you r our true hero. Without u there is no interest in the World cup. You r kept out its India's dirty politics @YUVSTRONG12 @YuviFC,you r our true hero without u there is no interest in the world cup you r kept out its india dirty politics
219,0.5477838252581613-222,@1_LOPA @MFWknd no prize yet,no prize yet
220,0.5477838252581613-223,@makemytrip Team you forget to give PIN number of the EGV without which order cannot be placed. #RamaJourney,team you forget to give pin number of the egv without which order cannot be placed 
221,0.5477838252581613-224,@OnlyVimal_India Team kindly update abt dispatch of prize #BeUnformal Contest,team kindly update abt dispatch of prize contest
222,0.5477838252581613-225,Congrats @achieverindia on winning #BeUnformal #contest. In the happiness don't forget to DM us your contact details. ,congrats on winning in the happines don t forget to dm us your contact details 
223,0.5477838252581613-226,@LGIndiaTweets @joyal_patel @V_Tweetzz @iAmEngineerX @janidipak40 @SoniPranavJ Congrats :),congrats 
224,0.5477838252581613-227,@LGIndiaTweets @soodabhinav08 @freeky9219 @flower009 @vinaylohia82 Congrats,congrats
225,0.5477838252581613-228,@LGIndiaTweets @Lavisha_90 @ratneshnagori Wohohoooooooo thank you so much team. U made my day. Congo to fellow winners :),wohoho thank you so much team u made my day congo to fellow winners 
226,0.5477838252581613-229,Omg  #fake winr. i ws sure aisa hihoga so i left contest n didnt waste tym. #Sony #Triluminos Naam bade aur darshan khote SONY @bhumika1231,omg winr i ws sure aisa hihoga so i left contest n didnt waste tym naam bade aur darshan khote sony
227,0.5477838252581613-230,@1_LOPA @MFWknd @myntra replied me that they r working on it,replied me that they r working on it
228,0.5477838252581613-231,@bhumika1231 @arjunk26 Thank you,thank you
229,0.5477838252581613-232,@LGIndiaTweets @sugandhadixit85 @aditikaps @karmagal91 Team how to claim our gifts/prize,team how to claim our gifts prize
230,0.5477838252581613-233,@LGIndiaTweets @sugandhadixit85 @aditikaps @karmagal91 Hiphip hurrey. Thank u team. congo to fellow winners,hiphip hurrey thank u team congo to fellow winners
231,0.5477838252581613-234,@bhumika1231 ATB FOR THE RESULT. U GAV UR BEST NOW ITS @sony_india TURN  #sonyBRAVIA,atb for the result u gav ur best now its turn
232,0.5477838252581613-235,@Lenovo_in @bhumika1231 ATB,atb
233,0.5477838252581613-236,@SaketCityHosp @ItsKaraN007 @bulletraja_01 congrts my hard luck shit,congrts my hard luck shit
234,0.5477838252581613-237,@CafeNutrition @myntra Thank u so much team :),thank u so much team 
235,0.5477838252581613-238,@myntra my latest purchase by GV of @CafeNutrition + extra expenses from my pocket.,my latest purchase by gv of extra expenses from my pocket 
236,0.5477838252581613-239,@myntra Team details DMed please do confirm,team details dmed please do confirm
237,0.5477838252581613-240,@TipsFilms @pjptl55 @K_Roy_Raj @gulzar_rai congrats,congrats
238,0.5477838252581613-241,@TipsFilms okay team #HappyBirthdayShahrukh,okay team
239,0.5477838252581613-242,@TipsFilms Thank you team for the wonderful contest. Hope to be lucky at least today. Finger crossed. #HappyBirthdayShahrukh,thank you team for the wonderful contest hope to be lucky at least today finger crossed 
240,0.5477838252581613-243,"@TipsFilms 

Recape

1.America
2.Vijay
3.Mahesh Bhatt
4.Madhuri Dikshit
5.Alka Yagnik & Sonu Nigam

#HappyBirthdayShahrukh 46",recape america vijay mahesh bhat madhuri dikshit alka yagnik sonu nigam
241,0.5477838252581613-244,"@TipsFilms 

Recape

1.America
2.Vijay
3.Mahesh Bhatt
4.Madhuri Dikshit
5.Alka Yagnik & Sonu Nigam

#HappyBirthdayShahrukh 45",recape america vijay mahesh bhat madhuri dikshit alka yagnik sonu nigam
242,0.5477838252581613-245,"@TipsFilms @iamsrk A.5) Alka Yagnik & Sonu Nigam 
#HappyBirthdayShahrukh 20",a alka yagnik sonu nigam
243,0.5477838252581613-246,"@TipsFilms @iamsrk A.5) Alka Yagnik & Sonu Nigam 
#HappyBirthdayShahrukh 19",a alka yagnik sonu nigam
244,0.5477838252581613-247,"@TipsFilms #HappyBirthdayShahrukh

Recape

1.America
2. Vijay
3. Mahesh Bhatt
4- Madhuri Dikshit
#HappyBirthdayShahrukh",recape america vijay mahesh bhat madhuri dikshit
245,0.5477838252581613-248,@TipsFilms yeah super ready  #HappyBirthdayShahrukh,yeah super ready
246,0.5477838252581613-249,@TipsFilms @iamsrk A.4) Madhuri Dikshit  #HappyBirthdayShahrukh 40,a madhuri dikshit
247,0.5477838252581613-250,@TipsFilms @iamsrk A.4) Madhuri Dikshit  #HappyBirthdayShahrukh 39,a madhuri dikshit
248,0.5477838252581613-251,"@TipsFilms @iamsrk
HUGE SHOUT OUT FOR  #HappyBirthdayShahrukh #HappyBirthdayShahrukh #HappyBirthdayShahrukh #HappyBirthdayShahrukh 40",huge shout out for
249,0.5477838252581613-252,"@TipsFilms @iamsrk
HUGE SHOUT OUT FOR  #HappyBirthdayShahrukh #HappyBirthdayShahrukh #HappyBirthdayShahrukh #HappyBirthdayShahrukh 39",huge shout out for
250,0.5477838252581613-253,@TipsFilms @iamsrk A.3) Mahesh Bhatt #HappyBirthdayShahrukh 30,a mahesh bhat
251,0.5477838252581613-254,@TipsFilms @iamsrk A.3) Mahesh Bhatt #HappyBirthdayShahrukh 12,a mahesh bhat
252,0.5477838252581613-255,@TipsFilms Yeah team  #HappyBirthdayShahrukh,yeah team
253,0.5477838252581613-256,@TipsFilms @iamsrk A.2)Vijay #HappyBirthdayShahrukh 20,a vijay
254,0.5477838252581613-257,@TipsFilms @iamsrk A.2)Vijay #HappyBirthdayShahrukh 19,a vijay
255,0.5477838252581613-258,"@gulzar_rai @TipsFilms already 
partocipating",already partocipating
256,0.5477838252581613-259,@TipsFilms @iamsrk HUGE SHOUT OUT FOR #HappyBirthdayShahrukh 20,huge shout out for
257,0.5477838252581613-260,@TipsFilms @iamsrk A.1) America #HappyBirthdayShahrukh 50,a america
258,0.5477838252581613-261,@TipsFilms @iamsrk A.1) America #HappyBirthdayShahrukh 49,a america
259,0.5477838252581613-262,@TipsFilms Following all the rules team  #HappyBirthdayShahrukh,following al the rules team
260,0.5477838252581613-263,@sonalichauhan1    Follow @TipsFilms and join wonderful #contest #HappyBirthdayShahrukh,follow and join wonderful
261,0.5477838252581613-264,@bhumika1231   Follow @TipsFilms and join wonderful #contest #HappyBirthdayShahrukh,follow and join wonderful
262,0.5477838252581613-265,@TipsFilms A.1) America #HappyBirthdayShahrukh 15,a america
263,0.5477838252581613-266,@OranjeClothing whooohooo team ready,whooho team ready
264,0.5477838252581613-267,@GyanSadhna Good morning team.,good morning team 
265,0.5477838252581613-268,@SaketCityHosp Good morning team waiting for the result. Hope to win. Finger crossed. #StrikeOutStroke,good morning team waiting for the result hope to win finger crossed 
266,0.5477838252581613-269,@roarthefilm Team do follow me so that I may DM details #RoarToday 6,team do follow me so that i may dm details
267,0.5477838252581613-270,@TipsFilms @GILESSINGH @deepsmartie @Being_Akbar congrats,congrats
268,0.5477838252581613-271,@freeky9219 @addonsLive nice one,nice one
269,0.5477838252581613-272,@freeky9219 @addonsLive thank u,thank u
270,0.5477838252581613-273,@TipsFilms @Ileana_Official many mans happy returns of the day maam. Party due ;),many mans happy returns of the day maam party due 
271,0.5477838252581613-274,@roarthefilm @Dreamer_Vikrant @LiveKanhaiya @Itzme_sk Team plz follow back so as to enable us DM details,team plz follow back so as to enable us dm details
272,0.5477838252581613-275,@Shanaya_dvn @roarthefilm @Dreamer_Vikrant @LiveKanhaiya @Itzme_sk thanx n congo to fellow winners,thanx n congo to fellow winners
273,0.5477838252581613-276,@roarthefilm @Dreamer_Vikrant @LiveKanhaiya @Itzme_sk Thank u so much team u made my day. Roaring like tiger. #RoarToday,thank u so much team u made my day roaring like tiger 
274,0.5477838252581613-277,@mousumikarmaka6 hello,hello
275,0.5477838252581613-278,@TipsFilms Thank u so much team for the wonderful contest. Hope to win with u. Tried my heart out. #HappyBirthdayAishwarya,thank u so much team for the wonderful contest hope to win with u tried my heart out 
276,0.5477838252581613-279,"@TipsFilms 

Summary answers 

A1) Ishq Kamina
A2) 1994
A3) Her Uncle
A4) A.R. Rehman
A5) Austria 
#HappyBirthdayAishwarya  ! 14",summary answers a ishq kamina a a her uncle a a r rehman a austria 
277,0.5477838252581613-280,@TipsFilms A.5) Austria #HappyBirthdayAishwarya 20,a austria
278,0.5477838252581613-281,@TipsFilms A.5) Austria #HappyBirthdayAishwarya 2,a austria
279,0.5477838252581613-282,@TipsFilms yeah done team #HappyBirthdayAishwarya,yeah done team
280,0.5477838252581613-283,@TipsFilms MASSIVE SHOUT OUT #contest #HappyBirthdayAishwarya #HappyBirthdayAishwarya #HappyBirthdayAishwarya 65,massive shout out
281,0.5477838252581613-284,@TipsFilms A.4) A.R. Rahman #HappyBirthdayAishwarya 23,a a r rahman
282,0.5477838252581613-285,@TipsFilms A.4) A.R. Rahman #HappyBirthdayAishwarya 25,a a r rahman
283,0.5477838252581613-286,@TipsFilms A.4) A.R. Rahman #HappyBirthdayAishwarya 24,a a r rahman
284,0.5477838252581613-287,@TipsFilms A.4) A.R. Rahman #HappyBirthdayAishwarya 22,a a r rahman
285,0.5477838252581613-288,@TipsFilms A.4) A.R. Rahman #HappyBirthdayAishwarya 21,a a r rahman
286,0.5477838252581613-289,@TipsFilms A.4) A.R. Rahman #HappyBirthdayAishwarya 20,a a r rahman
287,0.5477838252581613-290,@TipsFilms A.4) A.R. Rahman #HappyBirthdayAishwarya 19,a a r rahman
288,0.5477838252581613-291,@TipsFilms MASSIVE SHOUT OUT #contest #HappyBirthdayAishwarya #HappyBirthdayAishwarya #HappyBirthdayAishwarya 60,massive shout out
289,0.5477838252581613-292,@TipsFilms MASSIVE SHOUT OUT #contest #HappyBirthdayAishwarya #HappyBirthdayAishwarya #HappyBirthdayAishwarya 59,massive shout out
290,0.5477838252581613-293,@TipsFilms Yeah team following all the rules  #HappyBirthdayAishwarya,yeah team following al the rules
291,0.5477838252581613-294,@TipsFilms A.3) Her Uncle #HappyBirthdayAishwarya 9,a her uncle
292,0.5477838252581613-295,@TipsFilms A.3) Her Uncle #HappyBirthdayAishwarya 8,a her uncle
293,0.5477838252581613-296,@TipsFilms MASSIVE SHOUT OUT #contest #HappyBirthdayAishwarya #HappyBirthdayAishwarya #HappyBirthdayAishwarya 18,massive shout out
294,0.5477838252581613-297,@TipsFilms A.2) 1994 #HappyBirthdayAishwarya 15,a 
295,0.5477838252581613-298,@TipsFilms A.2) 1994 #HappyBirthdayAishwarya 14,a 
296,0.5477838252581613-299,@TipsFilms MASSIVE SHOUT OUT #contest #HappyBirthdayAishwarya #HappyBirthdayAishwarya #HappyBirthdayAishwarya 7,massive shout out
297,0.5477838252581613-300,@sonalichauhan1 Dear follow>>> @TipsFilms and play amazing  #contest #HappyBirthdayAishwarya to win big,dear follow and play amazing to win big
298,0.5477838252581613-301,@TipsFilms A.1) Ishq Kamina  #HappyBirthdayAishwarya 15,a ishq kamina
299,0.5477838252581613-302,@TipsFilms A.1) Ishq Kamina  #HappyBirthdayAishwarya 14,a ishq kamina
300,0.5477838252581613-303,@freeky9219 @BollywoodSips @krunalofficial @SushmaBindu @goyalanita12 Is it roaring cup,is it roaring cup
301,0.5477838252581613-304,@roarthefilm super movie. its wonderfully amazing. #RoarToday,super movie its wonderfully amazing 
302,0.5477838252581613-305,@BollywoodSips @freeky9219 @krunalofficial @SushmaBindu @goyalanita12 congo @freeky9219,congo
303,0.5477838252581613-306,@SaketCityHosp. Lets pledge for excellent Health and to #StrikeOutStroke together. 4,lets pledge for excellent health and to together 
304,0.5477838252581613-307,@SaketCityHosp Good morning team. hope b lucky to be in winners list. #StrikeOutStroke,good morning team hope b lucky to be in winners list 
305,0.5477838252581613-308,@KotakBankLtd @Contest_Alert @ContestBoard @Contest_Hub Super excited,super excited
306,0.5477838252581613-309,@BOCapsule Team just received my gift. thank u. #JigariyaaThisFriday,team just received my gift thank u 
307,0.5477838252581613-310,@myntra Team will update u within 2 days i dnt have winning tweet ri8 now. its in my lappy n m out of station.,team wil update u within days i dnt have winning tweet ri now its in my lappy n m out of station 
308,0.5477838252581613-311,@BOCapsule Thank you team :),thank you team 
309,0.5477838252581613-312,@makemytrip  Team Kindly update about dispatch of prize #RamaJourney,team kindly update about dispatch of prize
310,0.5477838252581613-313,@roarthefilm Wonderful contest team. I roared out my heart today. Hope you noticed. Hope to win. Finger Crossed. #RoarToday 20,wonderful contest team i roared out my heart today hope you noticed hope to win finger crossed 
311,0.5477838252581613-314,@roarthefilm Wonderful contest team. I roared out my heart today. Hope you noticed. Hope to win. Finger Crossed. #RoarToday 19,wonderful contest team i roared out my heart today hope you noticed hope to win finger crossed 
312,0.5477838252581613-315,@roarthefilm A) Save the Rigers #RoarToday 5,a save the rigers
313,0.5477838252581613-316,@roarthefilm A) Abhinav Shukla makes his debut with Roar #RoarToday 4,a abhinav shukla makes his debut with roar
314,0.5477838252581613-317,@roarthefilm A) Cj is the Name of Nora Fatehi #RoarToday 4,a cj is the name of nora fatehi
315,0.5477838252581613-318,@roarthefilm A) Captain Raghuveer Singh Alias Pandit #RoarToday 10,a captain raghuveer singh alias pandit
316,0.5477838252581613-319,@roarthefilm A) Subrat Dutta  played role of Bheera #RoarToday 10,a subrat dutta played role of bheera
317,0.5477838252581613-320,@roarthefilm A) Subrat Dutta  played role of Bheera #RoarToday 9,a subrat dutta played role of bheera
318,0.5477838252581613-321,@roarthefilm Bring it on team. Super Ready  #RoarToday,bring it on team super ready
319,0.5477838252581613-322,@roarthefilm A) Yes #RoarToday 3@roarthefilm A) Yes #RoarToday 31,a yes a yes
320,0.5477838252581613-323,@roarthefilm A) Yes #RoarToday 30,a yes
321,0.5477838252581613-324,@roarthefilm A) Yes #RoarToday 29,a yes
322,0.5477838252581613-325,@roarthefilm A) Yes #RoarToday 28,a yes
323,0.5477838252581613-326,@roarthefilm A) Yes #RoarToday 27,a yes
324,0.5477838252581613-327,@roarthefilm A) Yes #RoarToday 24,a yes
325,0.5477838252581613-328,@roarthefilm A) Yes #RoarToday 23,a yes
326,0.5477838252581613-329,@roarthefilm A) Yes #RoarToday 22,a yes
327,0.5477838252581613-330,@roarthefilm A) Yes #RoarToday 21,a yes
328,0.5477838252581613-331,@roarthefilm A.) A - Tiger #RoarToday 25,a a tiger
329,0.5477838252581613-332,@roarthefilm A.) A - Tiger #RoarToday 24,a a tiger
330,0.5477838252581613-333,@roarthefilm A.) A - Tiger #RoarToday 23,a a tiger
331,0.5477838252581613-334,@roarthefilm A.) A - Tiger #RoarToday 22,a a tiger
332,0.5477838252581613-335,@roarthefilm A.) A - Tiger #RoarToday 21,a a tiger
333,0.5477838252581613-336,@roarthefilm A.) A - Tiger #RoarToday 20,a a tiger
334,0.5477838252581613-337,@roarthefilm A.) A - Tiger #RoarToday 19,a a tiger
335,0.5477838252581613-338,@roarthefilm MASSIVE SHOUT OUT AND ROAR LIKE A TIGER #RoarToday  #RoarToday  #RoarToday   #RoarToday   #RoarToday   #RoarToday 20,massive shout out and roar like a tiger
336,0.5477838252581613-339,@roarthefilm MASSIVE SHOUT OUT AND ROAR LIKE A TIGER #RoarToday  #RoarToday  #RoarToday   #RoarToday   #RoarToday   #RoarToday 19,massive shout out and roar like a tiger
337,0.5477838252581613-340,"@roarthefilm Following, Tweeting, Shouting, Inviting, Retweeting, Answering now Hope you Noticing  #RoarToday 10",following tweeting shouting inviting retweeting answering now hope you noticing
338,0.5477838252581613-341,@roarthefilm A.) Abis Rizvi #RoarToday 20,a abis rizvi
339,0.5477838252581613-342,@roarthefilm A.) 2-Boat #RoarToday 10,a boat
340,0.5477838252581613-343,@roarthefilm A.) 2-Boat #RoarToday 9,a boat
341,0.5477838252581613-344,@roarthefilm shout out for #RoarToday  #RoarToday  #RoarToday   #RoarToday   #RoarToday   #RoarToday   #RoarToday   #RoarToday 10,shout out for
342,0.5477838252581613-345,@roarthefilm Will get more than that team #RoarToday,wil get more than that team
343,0.5477838252581613-346,@roarthefilm Hashtag of the contest is #RoarToday,hashtag of the contest is
344,0.5477838252581613-347,@roarthefilm Yes I love Tigers #RoarToday,yes i love tigers
345,0.5477838252581613-348,@roarthefilm I roared when I saw ppl irritating Tiger who is behind the cage then I roared n said dare to go inside n irritate #RoarToday 13,i roared when i saw ppl irritating tiger who is behind the cage then i roared n said dare to go inside n irritate
346,0.5477838252581613-349,@roarthefilm Shouting my heart out team #RoarToday #RoarToday #RoarToday #RoarToday #RoarToday #RoarToday #RoarToday #RoarToday 14,shouting my heart out team
347,0.5477838252581613-350,@roarthefilm Nora Fatehi (Cj) Commando  is my favouite character in the movie #RoarToday 6,nora fatehi cj commando is my favouite character in the movie
348,0.5477838252581613-351,@roarthefilm Huge ROAR FOR #RoarToday  #RoarToday #RoarToday  #RoarToday  #RoarToday  #RoarToday  #RoarToday  #RoarToday  #RoarToday 8,huge roar for
349,0.5477838252581613-352,@roarthefilm Definitely team. Damn sure about that #RoarToday,definitely team damn sure about that
350,0.5477838252581613-353,@roarthefilm Nora Fatehi is my favouite character in the movie #RoarToday 15,nora fatehi is my favouite character in the movie
351,0.5477838252581613-354,@roarthefilm Done 25 RTs. Bring on the next question team #RoarToday,done rts bring on the next question team
352,0.5477838252581613-355,@SaketCityHosp Good Morning Team. Waiting for result. Hope to be lucky. Finger crossed tightly. #StrikeOutStroke,good morning team waiting for result hope to be lucky finger crossed tightly 
353,0.5477838252581613-356,@roarthefilm Tweeps shower your love RT Fast #RoarToday 4,tweeps shower your love rt fast
354,0.5477838252581613-357,@roarthefilm RT FAST TWEEPS TO GET NEXT QUESTION #RoarToday 3,rt fast tweeps to get next question
355,0.5477838252581613-358,@roarthefilm https://www.youtube.com/watch?v=eNlJ6Lu1dmU&feature=youtube_gdata_player … #RoarToday,
356,0.5477838252581613-359,@roarthefilm A.) #RoarToday is the answer #RoarToday #RoarToday  #RoarToday  #RoarToday  #RoarToday  #RoarToday  #RoarToday  #RoarToday 7,a is the answer
357,0.5477838252581613-360,@roarthefilm A.) #RoarToday is the answer #RoarToday #RoarToday  #RoarToday  #RoarToday  #RoarToday  #RoarToday  #RoarToday  #RoarToday 6,a is the answer
358,0.5477838252581613-361,@bhumika1231 Wonderful :),wonderful 
359,0.5477838252581613-362,@alexguiarebello  @coool_kashish @Lovely_Sathish Tweeps Follow >> @roarthefilm Play #RoarToday #Contest n win Movie Tickets and Merchandise.,tweeps follow play n win movie tickets and merchandise 
360,0.5477838252581613-363,@roarthefilm A.) Nora Fatehi #RoarToday 20,a nora fatehi
361,0.5477838252581613-364,@bhumika1231 @MovieTalkies Thank you so much buddy :) you are such a gem update me about contest. Thank you so much again,thank you so much buddy you are such a gem update me about contest thank you so much again
362,0.5477838252581613-365,@roarthefilm A.) 1}  Zara Jeene De and 2}  Khatra #RoarToday 30,a zara jeene de and khatra
363,0.5477838252581613-366,@roarthefilm A.) 1}  Zara Jeene De and 2}  Khatra #RoarToday 29,a zara jeene de and khatra
364,0.5477838252581613-367,@roarthefilm SHOUT OUT LIKE ANYTHING #RoarToday  #RoarToday  #RoarToday   #RoarToday   #RoarToday   #RoarToday   #RoarToday   #RoarToday 10,shout out like anything
365,0.5477838252581613-368,@bhumika1231 @MTS_India Thank you,thank you
366,0.5477838252581613-369,@roarthefilm Thanx Team,thanx team
367,0.5477838252581613-370,@bhumika1231 @Toyota_Etios Thank you & BOL,thank you bol
368,0.5477838252581613-371,@roarthefilm I will look like TIGER and every1 will gaze on these merchandise #RoarToday 2,i wil look like tiger and every wil gaze on these merchandise
369,0.5477838252581613-372,@roarthefilm Definitely want to win it team. No compromise #RoarToday 4,definitely want to win it team no compromise
370,0.5477838252581613-373,@roarthefilm Hope team you are getting my roars #RoarToday 4,hope team you are getting my roars
371,0.5477838252581613-374,@roarthefilm Hope team you are getting my roars #RoarToday 3,hope team you are getting my roars
372,0.5477838252581613-375,@roarthefilm Roaring out loud for Roar Movie #RoarToday  #RoarToday  #RoarToday #RoarToday #RoarToday #RoarToday #RoarToday #RoarToday 7,roaring out loud for roar movie
373,0.5477838252581613-376,@roarthefilm Roaring out loud #RoarToday 2,roaring out loud
374,0.5477838252581613-377,@roarthefilm TEAM ARE YOU GETTING MY ROAR #RoarToday 5,team are you getting my roar
375,0.5477838252581613-378,"@roarthefilm A MASSIVE ""ROAR"" TO MAKE #RoarToday TREND #contest  #RoarToday  #RoarToday  #RoarToday  #RoarToday #RoarToday #RoarToday 10",a massive roar to make trend
376,0.5477838252581613-379,@roarthefilm COMMON TWEEPS SHOW YOUR LOVE #RoarToday  #contest  #RoarToday  #RoarToday  #RoarToday  #RoarToday #RoarToday #RoarToday 10,common tweeps show your love
377,0.5477838252581613-380,@roarthefilm Lets trend #RoarToday  #contest  #RoarToday  #RoarToday  #RoarToday  #RoarToday #RoarToday #RoarToday #RoarToday #RoarToday 10,lets trend
378,0.5477838252581613-381,@roarthefilm With gang of my friends team I m gonna watch this movie and will roar in multiplex #RoarToday 8,with gang of my friends team i m gonna watch this movie and wil roar in multiplex
379,0.5477838252581613-382,@roarthefilm With gang of my friends team I m gonna watch this movie and will roar in multiplex #RoarToday 2,with gang of my friends team i m gonna watch this movie and wil roar in multiplex
380,0.5477838252581613-383,@roarthefilm @BiggBoss A.) Ali Quli Mirza #RoarToday 7,a ali quli mirza
381,0.5477838252581613-384,@roarthefilm MASSIVE SHOUT OUT LIKE NEVER BEFORE. LETS MAKE IT A TREAND #RoarToday 9,massive shout out like never before lets make it a treand
382,0.5477838252581613-385,@roarthefilm A.2) Save the Tiger #RoarToday 10,a save the tiger
383,0.5477838252581613-386,@roarthefilm Invited team #RoarToday,invited team
384,0.5477838252581613-387,@roarthefilm Super Ready for the next question #RoarToday,super ready for the next question
385,0.5477838252581613-388,@roarthefilm A.1) Sundarbans #RoarToday 10,a sundarbans
386,0.5477838252581613-389,@roarthefilm A.1) Sundarbans #RoarToday 9,a sundarbans
387,0.5477838252581613-390,@freeky9219 @roarthefilm @supersaurabh01 @bbharatbhushan @Mika0562 @sumitjnmc already joined,already joined
388,0.5477838252581613-391,@bhumika1231 @Esther_J_13 @Nehakumari101 @sonalichauhan1 @gurjeet_chhabra  follow @roarthefilm play amazing #RoarToday #contest to win big,follow play amazing to win big
389,0.5477838252581613-392,@bhumika1231 my youtube dont work,my youtube dont work
390,0.5477838252581613-393,@KotakBankLtd okie,okie
391,0.5477838252581613-394,@GoWinPrizes @Contest_in GM Team,gm team
392,0.5477838252581613-395,@ZeeCafe Another exciting contest,another exciting contest
