id,text
0.5407492246586432-680,"@oppomobileindia dude, I didn't ask you about buying new phone. I asked you for solution as i already have this phone. Read before u reply"
0.5407492246586432-681,"@sri_ay yeah i gt busy n u know that, yeah?"
0.5407492246586432-682,@RamPD78 in singapore now
0.5407492246586432-683,@sri_ay from where? I'm alive.
0.5407492246586432-684,@oppomobileindia i wnt oppo find 7 firmware (indian version) for my mobile I'm in sg now so pls help me as in oppo india no find 7 fw avlble
0.5407492246586432-685,"Redmi Give away
http://www.igyaan.in/85475/giveaway-xiaomi-redmi-1s/ …"
0.5407492246586432-686,"@oppomobileindia hello, i purchased oppo before 20 days and found my charger faulty. What i have to do now?"
0.5407492246586432-687,Lolz... #ROFFL
0.5407492246586432-688,@FABULOUSLYFLORA oh thanks a lot for letting me know 
0.5407492246586432-689,Someone sent me this... All sort of #Jihaad
0.5407492246586432-690,
0.5407492246586432-691,Lolz... love toons by @MANJULtoons
0.5407492246586432-692,#ROFFL... Now this is called #Lolz moment...
0.5407492246586432-693,Propaganda vs. Reality
0.5407492246586432-694,Finally..... SC wants to know...
0.5407492246586432-695,Kids now a days... Lolz
0.5407492246586432-696,Worth thinking!
0.5407492246586432-697,Well said...
0.5407492246586432-698,So this is what bjp is doing....
0.5407492246586432-699,"NHRC issues a notice to Guj Govt.... 
http://m.timesofindia.com/india/Children-swimming-to-reach-school-NHRC-issues-notice-to-Gujarat/articleshow/40502650.cms?utm_source=facebook.com&utm_medium=referral …"
0.5407492246586432-700,#ROFFL another humour n#SalwarBaBa
0.5407492246586432-701,"How Goa MLA's spent Rs. 84.56 Lac on FIFAworldCup in Brazil
http://m.timesofindia.com/city/goa/MLAs-spent-Rs-48-lakh-on-match-tickets-Rs-7-65-lakh-on-sightseeing-in-Brazil/articleshow/40382261.cms?utm_source=facebook.com&utm_medium=referral …"
0.5407492246586432-702,18 days left to bring black money.
0.5407492246586432-703,With love to #SalwarBaBa
0.5407492246586432-704,#Bhakts... Pls reply us...
0.5407492246586432-705,Lolz moment...
0.5407492246586432-706,Now this one is a real #Bhakt
0.5407492246586432-707,"My new monster, bought on first day of release. "
0.5407492246586432-708,Mr. PM get ur facts right...
0.5407492246586432-709,Missing from parliament
0.5407492246586432-710,Happy bday #AK sir.
0.5407492246586432-711,Lolzzzz
0.5407492246586432-712,Salwar baba where r u?
0.5407492246586432-713,True for India too...
0.5407492246586432-714,I have this 10Rs. Currency note. Can u find out mistake?
0.5407492246586432-715,Salute to u sir!
0.5407492246586432-716,True said....
0.5407492246586432-717,This is what i love about monsoon... Greenery everywhere!
0.5407492246586432-718,"Lolz, too funny... Isn't it?"
0.5407492246586432-719,Is dis true?
0.5407492246586432-720,Help Dear @amazon i want this in india 9H Hardness Tempered Glass Clear Screen Protector + Lens Screen Protector + Du http://www.amazon.com/dp/B00KIIQWJM/ref=cm_sw_r_tw_awdm_khY4tb0W1XX65 …
0.5407492246586432-721,Agreed!
0.5407492246586432-722,Is he a human? Look at what he tweeted.
0.5407492246586432-723,Lolzzzz
0.5407492246586432-724,Perfect Humour
0.5407492246586432-725,"Great news
A cool app...For android and iphone users to help boycott,
https://play.google.com/store/apps/details?id=com.buycott.android …
https://itunes.apple.com/us/app/buycott/id585933440?ls=1&mt=8 …"
0.5407492246586432-726,"A cool app
https://play.google.com/store/apps/details?id=com.buycott.android …
https://itunes.apple.com/us/app/buycott/id585933440?ls=1&mt=8 …"
0.5407492246586432-727,"RT ""@sambitswaraj: Article : Shri Arun Jaitley on ""Delhi Government's Water Subsidy"" http://bjp.org/index.php?view=article&type=raw&catid=68%3Apress-releases&id=9303%3Aarticle--shri-arun-jaitley-on-qdelhi-governments-water-subsidyq&tmpl=component&print=1&layout=default&page=#.UsP9_kj7094.twitter …"""
0.5407492246586432-728,#Boycott Israel supporting products
0.5407492246586432-729,A real human..
0.5407492246586432-730,"Two neighbors from Austin, Texas...."
0.5407492246586432-731,Jaitley ji... Before election and after election...
0.5407492246586432-732,This is called... Pink days ka Uday ho raha hai...
0.5407492246586432-733,Bullet Train...
0.5407492246586432-734,@bemelmesre u dnt hv an eye to see what i wanted to show. Period. @RamPD78 @an_a_nd @Rtaunk @kapsology
0.5407492246586432-735,Ache din... Budget day ... Part 2
0.5407492246586432-736,Ache din .... Day 1 of budget 2014
0.5407492246586432-737,#ROFL This pic says it all... Ache din...
0.5407492246586432-738,Jaitley ji ka budget 2014 kuch aisa hi lag raha hai...look closely.. @an_a_nd @Rtaunk @RamPD78 @kapsology @virkamu
0.5407492246586432-739,"#OMFG Amazing construction worker...
https://www.facebook.com/photo.php?v=534386170021152&set=vb.250751661717939&type=2&theater …"
0.5407492246586432-740,I can only bow down in respect....Germans......well played would be an understatement ...
0.5407492246586432-741,Lesson 2 learn... Small things... Big difference: https://www.facebook.com/photo.php?v=908059935878003&set=vb.496865886997412&type=2&theater …
0.5407492246586432-742,Watch this shocking illusion... https://www.facebook.com/photo.php?v=425910894197993&set=vb.205051538675&type=2&theater …
0.5407492246586432-743,"Kids chitchat about missing socks... so cute....
https://www.facebook.com/photo.php?v=10152522565010513&set=vb.49581355512&type=2&theater …"
0.5407492246586432-744,"WOW! Just incredible! ~ using 60,000 cups of water and coloring...
https://www.facebook.com/photo.php?v=10152052181205872&set=vb.107068640871&type=2&theater …"
0.5407492246586432-745,"Two men try 2 sense the pain of childbirth- Watch this video for all ladies enjoy and please send it to your husband
https://www.facebook.com/photo.php?v=678941775536109&set=vb.237513286345629&type=2&theater …"
0.5407492246586432-746,"Heart touching story: Must watch...
https://www.facebook.com/photo.php?v=1433210223624725&set=vb.100008072823705&type=2&theater …"
0.5407492246586432-747,"Watch These Guys Flawlessly Dance To Beyoncé Wearing Heels.
https://www.facebook.com/photo.php?v=1396409960579641&set=vb.1395472740673363&type=2&theater …"
0.5407492246586432-748,An Awesome Moment……. Father hugging his daughter as she became an Officer after Passing Out.  #WomenWarriors
0.5407492246586432-749,"Isabelle and Félicien , Nice Dance ! Please Share If You Like...!!!
https://www.facebook.com/photo.php?v=10152247416333241&set=vb.79223473240&type=2&theater …"
0.5407492246586432-750,"What a amazing idea and show. Speechless
https://www.facebook.com/photo.php?v=757150240997821&set=vb.253946261318224&type=2&theater …"
0.5407492246586432-751,"You cannot be a great nation till you reach this point...
https://www.facebook.com/photo.php?v=10154172574630176&set=vb.817450175&type=2&theater …"
0.5407492246586432-752,"Please Must watch This Video will make u Cry...
https://www.facebook.com/photo.php?v=635939289837167&set=vb.334718749959224&type=2&theater …"
0.5407492246586432-753,"Creating glass horse the old fashioned way by Francisco Lopez Serrano.
https://www.facebook.com/photo.php?v=10152252353111028&set=vb.237061956027&type=2&theater …"
0.5407492246586432-754,"The World's Largest 3D Experience Is INSANE.
https://www.facebook.com/photo.php?v=671749949560117&set=vb.459848574083590&type=2&theater …"
0.5407492246586432-755,"NO Neymar, NO Silva... Brazil u need this old man 2 play 4 ur team: https://www.facebook.com/photo.php?v=722948127764421&set=vb.100001477213517&type=2&theater …"
0.5407492246586432-756,What Brazilians r thinking....
0.5407492246586432-757,"@Rtaunk @an_a_nd @Prerna_AAP @RamPD78 @Armaan08Singh @sri_ay @virkamu
तेरी तारीफ मेरे लब से जो निकलती है, बस यही बात ज़माने को बुरी लगती है."
0.5407492246586432-758,"@iPoonampandey ki izzat or expensive Bra bacha li Germany ne aaj, Brazil 0 - Germany 5."
0.5407492246586432-759,This one is for Bhakts and Bhaktani
0.5407492246586432-760,So true...
0.5407492246586432-761,Salute!
0.5407492246586432-762,Kill The Poor - SHOCKING Social Experiment in Delhi…: http://youtu.be/J_YRiXqMrmM 
0.5407492246586432-763,OnePlus One vs Samsung Galaxy S5 - Quick Look: http://youtu.be/vIUTV63TSU4 
0.5407492246586432-764,So true!
0.5407492246586432-765,...and still u expect russian tennis player to know & remember Indian Cricket player Sachin..  #Shame
0.5407492246586432-766,Hollywood vs. Bollywood
0.5407492246586432-767,"""@lNVENTlONS: Awesome! """
0.5407492246586432-768,Lolz
0.5407492246586432-769,भक्तों... शक्कर के दाम डायाबिटीज कंट्रोल रखने के लिए बढ़ाये है और पेट्रोल के दाम ताकि आप वॉकिंग टॉकींग...... #Pwiccer
0.5407492246586432-770,Lolzzz
0.5407492246586432-771,"@Swamy39 did u left politics and become real swamy or what? ""@Swamy39: I predict that Art 370 will be deleted around Sept 2015."""
0.5407492246586432-772,Musallam Imaan...
0.5407492246586432-773,"It's game time! Join my Yahoo Sports World Football Pick'em group, ""WORLDCUP_14"" http://in.wc.fantasysports.yahoo.com/world-cup/group/61824/invitation?key=0c050ce67de5f145 …"
0.5407492246586432-774,Lolzzzzzzz
0.5407492246586432-775,"@deepaksingh83 no, he is accidentally elected buddhu @jaypn2009 @timesofindia"
0.5407492246586432-776,
0.5407492246586432-777,
0.5407492246586432-778,Reply must...
0.5407492246586432-779,Mr. @Swamy39 what it has to do with virat hindustani?
0.5407492246586432-780,True!
0.5407492246586432-781,
0.5407492246586432-782,Pls help him...
0.5407492246586432-783,Report card of 29days of BJP Govt.
0.5407492246586432-784,Lolz
0.5407492246586432-785,
0.5407492246586432-786,Lolz
0.5407492246586432-787,"Mr. #Modi, pls do something.. A martyr and a junior from my school is ignored by govt. http://www.timesnow.tv/Ahmedabad-martyr-ignored/videoshow/4456718.cms …"
0.5407492246586432-788,"Modi ji, मुझ गरीब जनता को 4500Cr का सिफॅ 1% दे दो. 44Cr की Charity करूँगा और 1Cr. का बिजनेस करूँगा. Tax भी दुँगा हर साल...कसम से...पल्लीज..."
0.5407492246586432-789,"100Cr ka Jet Guj CM k liye, 4500Cr Bhutan ko... Khazana bhar rahe hai ji ya khaali kar rahe hai? #AcheDinWelcome"
0.5407492246586432-790,
0.5407492246586432-791,
0.5407492246586432-792,Go @CBF_Futebol! #WorldCup Who are you supporting? https://twitter.com/i/t/worldcup 
0.5407492246586432-793,Superb reply by #aap MP in parliament
0.5407492246586432-794,Sad but true...
0.5407492246586432-795,@kapsology @RamPD78 @an_a_nd @hukam_rawat @Saraswaticpal @Rtaunk @DesiAuntyJi @Armaan08Singh @prerna2107 @sidhujishan
0.5407492246586432-796,#TwiLol moments...
0.5407492246586432-797,"Lolz, so f true!"
0.5407492246586432-798,@Armaan08Singh great!!
0.5407492246586432-799,@Armaan08Singh seems u love tht :P
0.5407492246586432-800,@UmaKumari11 WTH r u?
0.5407492246586432-801,".@00diBaBa मंदिर में फूल चढ़ा कर आए तो यह एहसास हुआ कि...
पत्थरों को मनाने के लियेे, 
फूलों का क़त्ल ...... #Pwiccer"
0.5407492246586432-802,"ग़ालिब ने खूब कहा है..:
ऐ चाँद तू किस मजहब का है
ईद भी तेरी और करवाचौथ भी तेरा.."
0.5407492246586432-803,Hahaha!
0.5407492246586432-804,@MTS_India i bought postpaid plan (40GB 3G plan) since & they promise me it wil b activated today. But not activated. Why?
0.5407492246586432-805,True
0.5407492246586432-806,@AnilAAP its all coz of indian PM MMS helped them in developing infrastructure in Afghanistan.
0.5407492246586432-807,"अगर खुदा नहीं हे तो उसका ज़िक्र क्यों ??
और अगर खुदा हे तो फिर फिक्र क्यों ???"
0.5407492246586432-808,"महँगी से महँगी घड़ी पहन कर देख ली,
वक़्त फिर भी मेरे हिसाब से कभी ना चला ...!"
0.5407492246586432-809,"लोग कहते है हम मुस्कुराते बहोत है,
और हम थक गए दर्द छुपाते छुपाते.."
0.5407492246586432-810,"जल जाते हैं मेरे अंदाज़ से मेरे दुश्मन क्यूंकि 
एक मुद्दत से मैंने न मोहब्बत बदली और न दोस्त बदले .!!."
0.5407492246586432-811,"Great lines by Appaa Rao:

""Change cannot be given to you every time. You must bring the change.""

W...... #Pwiccer"
0.5407492246586432-812,"Oh yea yea... ACHE DIN
India's Newest Media Baron Embraces Censorship
http://www.bloombergview.com/articles/2014-06-01/india-s-newest-media-baron-embraces-censorship …"
0.5407492246586432-813,"SARDARJI RETURNS 3

At the scene of an accident a man was crying: O God! I have lost my hand, oh!
Sar...... #Pwiccer"
0.5407492246586432-814,"SARDARJI RETURNS 2

Sardar joined new job. 1st day he worked till late evening on the com...... #Pwiccer"
0.5407492246586432-815,"SARDARJI RETURNS


2 sardar were fixing a bomb in a car.
Sardar 1: What would you do if t...... #Pwiccer"
0.5407492246586432-816,#आरओएफएल
0.5407492246586432-817,"@R__e__h__a__n free me hi hai, bill toh govt ko hi dena hai aakhir @prerna2107"
0.5407492246586432-818,Kitna acha ho agar Parliament jaisi canteen Modiji India ki sabhi cities me khulwa de fir Maan lenge ache din aa gaye
0.5407492246586432-819,This is f... True..
0.5407492246586432-820,@prerna2107 I'm not racist but u r racist...
0.5407492246586432-821,:P
0.5407492246586432-822,"@an_a_nd lolz, u gt a point... After all u hv a more experience den us... @duryodhan_"
0.5407492246586432-823,Law is old and Media is sold - Arvind Kejriwal fighting two demons together | Times of Assam - http://www.timesofassam.com/national/law-old-media-sold-arvind-kejriwal-fighting-two-demons-together/ …
0.5407492246586432-824,"खामोश रहते है तो वो कहते है उदासी अच्छी नहीं
जरा सा हँस ले तो मुस्कुराने की वजह पूछ लेते है।"
0.5407492246586432-825,"Not only Vadra, are robbed every day to protect our Manniyon - your millions - http://m.bhaskar.com  - http://m.bhaskar.com/article/referer/521/t/320/NAT-not-only-vadra-are-robbed-every-day-to-protect-our-manniyon-your-millions-4630622-PHO.html …"
0.5407492246586432-826,I'm sure the last guy was #Bhakt... RT if u agree.
0.5407492246586432-827,"500 SPG guards to guard Narendra Modi
Additional 408Cr expense.... Whoa! 
http://articles.economictimes.indiatimes.com/2014-05-19/news/49949299_1_the-spg-security-cover-narendra-modi …"
0.5407492246586432-828,#ROFL
0.5407492246586432-829,@virkamu no idea. First we hv to find out where she is. @ssagar561
0.5407492246586432-830,"कौन देता है उम्र भर का सहारा।
 लोग तो जनाज़े में भी कंधे बदलते रहते हैं।"
0.5407492246586432-831,"Don't live a life full of plans... Sometimes the ""BEST MOMENTS"" happen on an unplanned day... & the ""...... #Pwiccer"
0.5407492246586432-832,"मौत के बाद याद आ रहा है कोई
मिट्टी मेरी कब्र से उठा रहा है कोई 
ए खुदा दो पल की ज़िंदगी और दे दे... 
...... #Pwiccer"
0.5407492246586432-833,"ददॅ की स्याही ने लिखा ये मेरा नसीब था
बिक गयी मेरी मोहब्बत क्योंकि मैं गरीब था 
पलभर को भी तो संभल न ...... #Pwiccer"
0.5407492246586432-834,"हजारों नाज़ों करती है अपनी तरक्की पे गुरूर 
कोई जा कर कह दे उन से... 
मैंने चढते हुए सूरज को ढलते हुए...... #Pwiccer"
0.5407492246586432-835,"Ab k saal saawan me ye shararat hui...
Apne ghar (Gujarat) ko chhodkar har ghar (Delhi) me barsaat hui.. :-("
0.5407492246586432-836,@prerna2107 haan tujhe jhel nahi payenge we knw tht coz we r already jheling u... Lolz @4mYapatla
0.5407492246586432-837,Is Modi talking abt u @prerna2107  ?
0.5407492246586432-838,@RamPD78 we normally have 200+ days guests in a year.
0.5407492246586432-839,"@RamPD78 no my city is having famous beach, so guests coming usually."
0.5407492246586432-840,@RamPD78 i was busy with lots of guests at home. 43 guests in last 20 days.
0.5407492246586432-841,"Kiske baap ki diwali? ""@timesnow: Former Railway Minister Mallikarjun Kharge gave Rs 15,000 to each of his 115 member staff #FreebieBonanza"""
0.5407492246586432-842,"@an_a_nd @timesofindia his investors r Adani, Ambani, Tata & Parikh"
0.5407492246586432-843,"@thekiranbedi interesting point #14,wanna know how much average fare paid per km on that travelling? & yeah TOTAL??? @Pradyjk @IndiaToday"
0.5407492246586432-844,"बहोत अंदर तक तबाही मचाता है वोह आँसू, जो आँखों से बह नही पाता है...।।"
0.5407492246586432-845,
0.5407492246586432-846,"Good days to come... 
http://www.buzzfeed.com/tasneemnashrulla/a-militant-hindu-camp-in-india-is-training-young-women-to-ha?s=mobile …"
0.5407492246586432-847,
0.5407492246586432-848,Lolz
0.5407492246586432-849,"Modi has proved one thing

Biwi ki tension na ho to admi chaiwale se PM ban sakta hai...

AND 
on t...... #Pwiccer"
0.5407492246586432-850,"@kk0000000000 wait till next election, she wil be IITian."
0.5407492246586432-851,"Y ? Y not meet Namo? ""@Swamy39: My first letter to PM today is that the government must declare Rama Setu as a national heritage monument."""
0.5407492246586432-852,Now this is called Andh Bhakti
0.5407492246586432-853,#ROFFL this lakadbagga gt inv but Swamy 420 gt #BabajiKaThullu...! 
0.5407492246586432-854,Yeh kya halat bana di Swamy420 ki Modiji ne... No inv for Oath taking ceremony? Tch Tch!
0.5407492246586432-855,"26/1 - Gujarat Earthquake
26/2- Godhra Riots 
26/7 - Mumbai Floods
26/11- Mumbai Attack 
26/12- Tsunami
26/5 - Modi PM"
0.5407492246586432-856,".And How much #Ambani & #Adani gave Modi? ""@giniromet: Only aadmi left in the Aam Aadmi Party is Arvi...... #Pwiccer"
0.5407492246586432-857,"Mr. @rahulkanwal What if #AK says same words?  ""I can accept failure, everyone fails at something. But I can't accept not trying. -Modi"""
0.5407492246586432-858,"""@DrunkVinodMehta: For @shaziailmi AAP must not worry. Reminds me William Wordsworth: 'Men may come and men may go, but I go on for ever'."""
0.5407492246586432-859,Whaaad? U-Turn by Mr. MOODY?
0.5407492246586432-860,"@KishoreAjwani oops sorry, we forgt tht its media's job."
0.5407492246586432-861,@kapsology also 2x2 @Sdaljeets @prerna2107
0.5407492246586432-862,"@priyashmita https://www.dropbox.com/s/vcu3b2gl5thgekg/Callrecorderpro.apk …
Install this ful app, later Open it and set settings as per ur need. Unblock tht btard and let him call"
0.5407492246586432-863,@priyashmita record calls and use it as alibi to file FIR @TheHindu
0.5407492246586432-864,"@TheHindu look at this tweet sir
Check out @priyashmita's Tweet:"
0.5407492246586432-865,Hv bn getting harassing ph calls at 1 AM oftn frm this Cal tata docomo no 9231688222. Luks 2 be from Hindu newsppr.Cn any1 help me end this?
0.5407492246586432-866,"RT ""@Ashish_Gupta_: Will @thekiranbedi ask her ""Mahatma Modi"" to pass the Janlokpal bill as she was also a part of the movement?"""
0.5407492246586432-867,"Baad me bolega 240 months do ""@Sdaljeets: AAP Ko Niraash Hone Ki Jarurat Nahi
BJP Apne Aap Hume Bolne Ka Mauka Degi """
0.5407492246586432-868,@apanigrahe @NitinTweetBJP @vipulgargyuva Check out @00diBaBa's Tweet:
0.5407492246586432-869,@prerna2107 here is proof that @iamsrk never said such things.  
0.5407492246586432-870,@prerna2107 here is proof that @iamsrk never said such things. 
0.5407492246586432-871,"Any guarantee that forensic dept wil do job honestly ""@jhadu_wali: @Outlookindia EC SHUD HANDOVER THE USED EVM 2 FORENSIC DEPARTMENT OF USA"""
0.5407492246586432-872,"Hmmm Ache din coming ""@the_hindu: 16th #LokSabha will be richest, have most ‘criminal’ MPs http://www.thehindu.com/news/national/16th-lok-sabha-will-be-richest-have-most-criminal-mps/article6022513.ece?homepage=true … #loksabha2014"""
0.5407492246586432-873,"""@PritishNandy: Right now, there's not much difference between NaMo supporters and a supplicant media celebrating his victory."""
0.5407492246586432-874,"""@Joydas: Municipal Corporation: BJP | Mayor: BJP | MLA: BJP | M.P: BJP | And Narendra Modi is wondering why Kashi is so dirty"""
0.5407492246586432-875,"""@Fact: Kissing has been proven to help reduce the appearance of blemishes and acne."""
0.5407492246586432-876,"Ache din aane wale hai ""@alphabetsuccess: The bad news: nothing is permanent. The good news: nothing is permanent."""
0.5407492246586432-877,"Big Q
How Secure Are India's  Elections
http://m.huffpost.com/us/entry/5317788?utm_hp_ref=technology&ir=Technology …"
0.5407492246586432-878,"Sorry, World, We tried
http://indianexpress.com/article/opinion/editorials/sorry-world-we-tried/99/ …"
0.5407492246586432-879,"भाजपा की जीत की खुशी मे तीन मस्जिदों पर हमला? अच्छे दिन आ ही गये मोदीजी. 
http://hindi.kohram.in/bjp-activist-attacked-on-three-masjid/ …"
0.5407492246586432-880,@DilawarTalkies @Mlathgupta we r still with same tempo mem. No one is low but now taking rest a lil to bounce back. @AamAadmiParty
0.5407492246586432-881,गुप्त सूत्रों से पता चला है की अब ओबामा जी और मिशेल एक दुसरे को प्यार से मिशेल बेन और ओबामा भाई कहकर बुलाते हैं. 
0.5407492246586432-882,"Breaking News: गुजराती शिक्षको की भारी मात्रा में डिमांड... योरोप, अमरीका के Presidents को गुजराती टीचसॅ चाहीए जो 3महीने में गुजराती सिखा दे"
0.5407492246586432-883,"हद तो तब हो गयी जब आज सुबह ओबामा ने मिशेल का माथा चूम कर बोला  ""केम छो?"" "
0.5407492246586432-884,".http://bit.ly/1gzESMH  Dictators never resigns Mr. Kirti Azad. ""@firstpostin: Kirti Azad (BJP): You ...... #Pwiccer"
0.5407492246586432-885,"Who created the wave against congress
Anna-Arvind andolan
Did we even know our corrupt cabinet before 2011
Answer yourself"
0.5407492246586432-886,
0.5407492246586432-887,Nice 
0.5407492246586432-888,"#ROFFL this man is really insane. If anyone knw his (her) new name after sex change, pls let me know. "
0.5407492246586432-889,@virkamu of course check the difference between modi n ak @AAPkSaath @TheRahulMehra
0.5407492246586432-890,"Wish you all in advance
           Happiness?? 
           Health and??
           Prosperity??
                 in 
      ""MODified INDIA"""
0.5407492246586432-891,@an_a_nd he is right check @DDNewsHindi @NavenduSingh_ @oneamrit
0.5407492246586432-892,"@sardanarohit true, but at same time i gt msg. Anyway peace  @narulajay @narendramodi"
0.5407492246586432-893,@nandythegreatz ohh really? May b those whom u r following r busy elsewhere
0.5407492246586432-894,@sardanarohit r u sure? I gt latest update of modi leading by 2400 votes @narulajay @narendramodi
0.5407492246586432-895,@an_a_nd i RTd @DDNewsHindi tweets
0.5407492246586432-896,"""@DDNewsHindi: नई दिल्ली से आशीष खेतान 8000 से ज्यादा वोटों से आगे, मीनाक्षी लेखी दूसरे और अजय माकन तीसरे स्थान पर #NewDelhi #LSPollResults"""
0.5407492246586432-897,"""@ShankiB: AK trailing by just 2137 votes in Varanasi...Chal-Chal-Chal AAP @Vidyut"""
0.5407492246586432-898,@AAPkaAniket when did u check? @chowhanpriyanka @GulPanag @Sudhir_Anna @vaibhavm28 @SanjayAzadSln
0.5407492246586432-899,@spandey2004 yeah true
0.5407492246586432-900,"@an_a_nd gud so dnt worry let @TheRahulMehra do what he wants, we AAPians already boycotted Arnab's channel"
0.5407492246586432-901,Isse kehe janwar mara nahi vultures aa gaye daawat karne-Advani may agree to BJP's offer to become Lok Sabha Speaker
0.5407492246586432-902,"Pls gv exct figr, hw many Hindus, Muslims,Sikh etc as our politician r interested n tht only ""@Fact: Mosquitos kill 750K people every year."""
0.5407492246586432-903,"Story of #CongBjp @Fact: Psychology claims that If two past lovers can remain just friends, its either they are still in love, or never were"
0.5407492246586432-904,"& none is reliable @TataSky: Watch the #Elections2014 results live, for FREE across all news channels, on Tata Sky! """
0.5407492246586432-905,Coz #Batman knows none frm  #CongBjp wil get majority.
0.5407492246586432-906,@virkamu so morally i blv n financially u gift it to Exit Poll wale BaBa  @AAPFEROZPUR
0.5407492246586432-907,"Khud pe hota toh iPod kyu dete?
""@an_a_nd: @abpnewstv waise kya hua, apne khud ke polls pe bharosa nahin raha? @00diBaBa"""
0.5407492246586432-908,"विदेशी मीडिया का दावा, देश में फूट डालना चाहते हैं नरेंद्र मोदी
http://hindi.kohram.in/divide-and-rule-policy-of-narendra-modi/ …"
0.5407492246586432-909,.@madhukishwar That also one of the oldest trick of BJP Dirty game... To start riot in opposition rul...... #Pwiccer
0.5407492246586432-910,"हमको मोदी नइ मांगता, हमको पप्पु नइ मांगता, हमको साईकल वाला यादव नइ मांगता!
तो कौन मांगता?
झाडू , झाडू... इंडिया का दिल तुम पे आया झाडू."
0.5407492246586432-911,"@YourPrashu khansi toh iss @rahulkanwal ko god ne di, wait for some time, thappad ink bhi koi dega free me @kapsology @ElectionExpress"
0.5407492246586432-912,"RT @EconomicTimes #ONGC to move court against RIL, DGH & Govt I Allegation is that #RIL drew gas from ONGC reserves"
0.5407492246586432-913,Oye villain @autumn2487 iss pic me @YourPrashu ka face nahi rakha? @aajtak @coolprabhat1 @arvind707
0.5407492246586432-914,"Do you know how Narendra Modi knows the Election Results beforehand?
http://www.newstag.in/do-you-know-how-narendra-modi-knows-the-election-results-beforehand/ …"
0.5407492246586432-915,"Ache dino ki shuruat ho gayi ""@KumavatJayant: @aartic02 हैदराबाद में कर्फ़्यू लागू, दो समुदायों के बीच जमकर झड़प... """
0.5407492246586432-916,@baldev4me agar 100 seats aa gayi AAP ki Toh Adani ka share value suzlon se niche ho jayega @khabarist @hukam_rawat @RavishKumarNDTV
0.5407492246586432-917,@kapsology so adani made 1$ per voter. Not a bad idea to recover election fundings. #AbKiBaar 5$ per head banao ji @NavenduSingh_
0.5407492246586432-918,"भाजपा के प्रधानमंत्री पद के दावेदार नरेंद्र मोदी के प्रचार अभियान का सुर सियासी ज़रूरतों के हिसाब से लगातार बदलता रहा
http://m.bbc.co.uk/hindi/india/2014/05/140513_modi_words_cloud_ra?ocid=whatsapp …"
0.5407492246586432-919,@i_sidh i dont remember but it was big
0.5407492246586432-920,@nishantchat nice. Media is helping #Modi to form govt. #AcheDinComing
0.5407492246586432-921,@AapKiAfshan An award is on the way... #Baba3kFollowersAward
0.5407492246586432-922,"#Baba420 wil be future fashi0n icon... With underarm fully visible 
#AccheDinComing"
0.5407492246586432-923,"Bol bachan, Amitab bacchan RT: ""@kaushal_pks: अलग अलग चरण में मोदी के बदलते बोल वचन
http://www.bbc.co.uk/hindi/india/2014/05/140513_modi_words_cloud_ra.shtml … @aartic02"""
0.5407492246586432-924,"Bhakt: Nirmal baba ki jai ho! Baba mujhse ladki pat nahi rahi, bohot try kiya. 
Nirmal Baba: Bhakt ...... #Pwiccer"
0.5407492246586432-925,#KumbhKaMela #ROFFL @RamPD78 @an_a_nd @hukam_rawat @Rtaunk @prerna2107 @1tanya4 @sri_ay @sidhujishan @rashu_singh
0.5407492246586432-926,"Foolish ""@mkvenu1: Many foreign investors say a stable BJP led government could take Sensex to 30,000 and exchange rate to Rs.55 by Diwali."""
0.5407492246586432-927,@autumn2487 lolz bete @lalwaniamit7 ready ho ja new coming soon k liye @YourPrashu @prerna2107 @humanbeing2014
0.5407492246586432-928,"Superb, i know AAP ko hi mila hoga inka vote  ""@hukam_rawat: @00diBaBa  http://khabar.ndtv.com/video/show/news/321047 …"""
0.5407492246586432-929,@autumn2487 now baba takes mini vacation upto 16th may. Baba download kiye stock se movie dekhenge @YourPrashu @prerna2107 @humanbeing2014
0.5407492246586432-930,"@an_a_nd waise aaj ka exitpoll dekhk bhakto ne celebrate kiya hoga, kauwa biryani khayi hogi aaj toh  @PrashTwitting"
0.5407492246586432-931,@autumn2487 #ROFFFL  gift for  @YourPrashu kya? @humanbeing2014 @prerna2107
0.5407492246586432-932,@KishoreAjwani show me a single pre poll or exit poll of LS which was correct or 10% (+ or -)  @HimadriKM
0.5407492246586432-933,"BBC on Whatsapp: Exit Polls in India suggest that the country’s main opposition party, the BJP, is he...... #Pwiccer"
0.5407492246586432-934,@YourPrashu Twitter maange balidaan :P @prerna2107 @autumn2487 @humanbeing2014
0.5407492246586432-935,"RT: ""@ssttuuttii : EC may disqualify Smriti Irani over Narendra Modi's Amethi rally"""
0.5407492246586432-936,"Twin girls born with a rare condition in Ohio were breathing on their own
http://www.aol.com/article/2014/05/12/rare-mono-mono-newborn-twins-doing-well-in-ohio/20884261/ …"
0.5407492246586432-937,"Mr. Modi see dis ""@alphabetsuccess: Avoid popularity; it has many snares and no real benefit. - William Penn #quote via @RichSimmondsZA"""
0.5407492246586432-938,"""@vijaya16smile: This is our EFFICIENT judiciary....no wonder y d crime graph is rising day by day!! """
0.5407492246586432-939,@an_a_nd already shorted 10 
0.5407492246586432-940,"NIFTY 7000Crossed today, Bhaiyo, Ambani ka diya hua chanda ab ye chandamama Ambani vasooli kar rahe hai stockmarket se. Bach k rahiyo"
